Shop-ID;Brand;Country;Postcode;City;Street and Housenumber;Complete adress;With brand
5976210;Subway;DE;30625;Hannover;Scheidestr. 9;Scheidestr. 9 30625 Hannover;Subway Scheidestr. 9 30625 Hannover
5976242;Subway;DE;30655;Hannover;Podbielskistr. 344;Podbielskistr. 344 30655 Hannover;Subway Podbielskistr. 344 30655 Hannover
5976405;Subway;DE;30880;Laatzen;Marktplatz 11;Marktplatz 11 30880 Laatzen;Subway Marktplatz 11 30880 Laatzen
5976522;Subway;DE;31137;Hildesheim;Drispenstedter Str. 8;Drispenstedter Str. 8 31137 Hildesheim;Subway Drispenstedter Str. 8 31137 Hildesheim
5976115;Subway;DE;31137;Hildesheim;Hoher Weg 16 a;Hoher Weg 16 a 31137 Hildesheim;Subway Hoher Weg 16 a 31137 Hildesheim
5976478;Subway;DE;31275;Lehrte;An der Puderzuckermühle 1;An der Puderzuckermühle 1 31275 Lehrte;Subway An der Puderzuckermühle 1 31275 Lehrte
5976203;Subway;DE;31535;Neustadt;Marktstr. 37 + 37A;Marktstr. 37 + 37A 31535 Neustadt;Subway Marktstr. 37 + 37A 31535 Neustadt
5976577;Subway;DE;31655;Stadthagen;Breslauer Straße 2-4;Breslauer Straße 2-4 31655 Stadthagen;Subway Breslauer Straße 2-4 31655 Stadthagen
5976448;Subway;DE;31785;Hameln;Pferdemarkt 1;Pferdemarkt 1 31785 Hameln;Subway Pferdemarkt 1 31785 Hameln
5976200;Subway;DE;32051;Herford;Wittekindstraße 22;Wittekindstraße 22 32051 Herford;Subway Wittekindstraße 22 32051 Herford
5976348;Subway;DE;32257;Bünde;Am Autohof 9;Am Autohof 9 32257 Bünde;Subway Am Autohof 9 32257 Bünde
5976194;Subway;DE;32423;Minden;Markt 16;Markt 16 32423 Minden;Subway Markt 16 32423 Minden
5976598;Subway;DE;32427;Minden;Ringstraße 49-51;Ringstraße 49-51 32427 Minden;Subway Ringstraße 49-51 32427 Minden
5976494;Subway;DE;32547;Bad Oeynhausen;Mindener Straße 115;Mindener Straße 115 32547 Bad Oeynhausen;Subway Mindener Straße 115 32547 Bad Oeynhausen
5976080;Subway;DE;33098;Paderborn;Westernstr. 44;Westernstr. 44 33098 Paderborn;Subway Westernstr. 44 33098 Paderborn
5976580;Subway;DE;33100;Paderborn;Detmolder Straße 55a;Detmolder Straße 55a 33100 Paderborn;Subway Detmolder Straße 55a 33100 Paderborn
5976248;Subway;DE;33602;Bielefeld;Am Bahnhof 1a;Am Bahnhof 1a 33602 Bielefeld;Subway Am Bahnhof 1a 33602 Bielefeld
5976268;Subway;DE;33605;Bielefeld;Detmolder Str. 480;Detmolder Str. 480 33605 Bielefeld;Subway Detmolder Str. 480 33605 Bielefeld
5976462;Subway;DE;33609;Bielefeld;Eckendorfer Straße 70;Eckendorfer Straße 70 33609 Bielefeld;Subway Eckendorfer Straße 70 33609 Bielefeld
5976093;Subway;DE;34117;Kassel;Mauerstrasse 11;Mauerstrasse 11 34117 Kassel;Subway Mauerstrasse 11 34117 Kassel
5976223;Subway;DE;34117;Kassel;Untere Königsstr. 71;Untere Königsstr. 71 34117 Kassel;Subway Untere Königsstr. 71 34117 Kassel
5976064;Subway;DE;34497;Korbach;Briloner Str. 35;Briloner Str. 35 34497 Korbach;Subway Briloner Str. 35 34497 Korbach
5976297;Subway;DE;35037;Marburg;Lahntor 5;Lahntor 5 35037 Marburg;Subway Lahntor 5 35037 Marburg
5976155;Subway;DE;35037;Marburg;Universitätsstr. 14-22;Universitätsstr. 14-22 35037 Marburg;Subway Universitätsstr. 14-22 35037 Marburg
5976366;Subway;DE;35039;Marburg;Afföller Straße 98;Afföller Straße 98 35039 Marburg;Subway Afföller Straße 98 35039 Marburg
5976301;Subway;DE;35066;Frankenberg;Ruhrstr. 4;Ruhrstr. 4 35066 Frankenberg;Subway Ruhrstr. 4 35066 Frankenberg
5976545;Subway;DE;35390;Giessen;Bahnhofstr. 92;Bahnhofstr. 92 35390 Giessen;Subway Bahnhofstr. 92 35390 Giessen
5976293;Subway;DE;35390;Giessen;Schulstr. 1;Schulstr. 1 35390 Giessen;Subway Schulstr. 1 35390 Giessen
5976409;Subway;DE;35398;Giessen;Philipp-Reis-Str. 2;Philipp-Reis-Str. 2 35398 Giessen;Subway Philipp-Reis-Str. 2 35398 Giessen
5976616;Subway;DE;35510;Butzbach;Griedeler Straße 76;Griedeler Straße 76 35510 Butzbach;Subway Griedeler Straße 76 35510 Butzbach
5976543;Subway;DE;35576;Wetzlar;Am Forum 1;Am Forum 1 35576 Wetzlar;Subway Am Forum 1 35576 Wetzlar
5976222;Subway;DE;35576;Wetzlar;Karl-Kellner-Ring 42;Karl-Kellner-Ring 42 35576 Wetzlar;Subway Karl-Kellner-Ring 42 35576 Wetzlar
5976363;Subway;DE;35745;Herborn;Auf den Lüppen 3;Auf den Lüppen 3 35745 Herborn;Subway Auf den Lüppen 3 35745 Herborn
5976292;Subway;DE;36037;Fulda;Bahnhofstr. 26;Bahnhofstr. 26 36037 Fulda;Subway Bahnhofstr. 26 36037 Fulda
5976571;Subway;DE;36043;Fulda;Frankfurter Str. 63;Frankfurter Str. 63 36043 Fulda;Subway Frankfurter Str. 63 36043 Fulda
5976461;Subway;DE;36124;Eichenzell;Am Rhönhof 2;Am Rhönhof 2 36124 Eichenzell;Subway Am Rhönhof 2 36124 Eichenzell
5976224;Subway;DE;36251;Bad Hersfeld;Linggplatz 7;Linggplatz 7 36251 Bad Hersfeld;Subway Linggplatz 7 36251 Bad Hersfeld
5976623;Subway;DE;36275;Kirchheim;Industriestrasse 12;Industriestrasse 12 36275 Kirchheim;Subway Industriestrasse 12 36275 Kirchheim
5976591;Subway;DE;36304;Alsfeld;An der Au 10;An der Au 10 36304 Alsfeld;Subway An der Au 10 36304 Alsfeld
5976119;Subway;DE;37073;Göttingen;Berliner Str. 10;Berliner Str. 10 37073 Göttingen;Subway Berliner Str. 10 37073 Göttingen
5976358;Subway;DE;37073;Göttingen;Burgstraße 12;Burgstraße 12 37073 Göttingen;Subway Burgstraße 12 37073 Göttingen
5976436;Subway;DE;37077;Göttingen;An der Lutter 22;An der Lutter 22 37077 Göttingen;Subway An der Lutter 22 37077 Göttingen
5976594;Subway;DE;37269;Eschwege;Niederhoner Straße 17-21;Niederhoner Straße 17-21 37269 Eschwege;Subway Niederhoner Straße 17-21 37269 Eschwege
5976505;Subway;DE;37327;Leinefelde;Bahnhofstrasse 1;Bahnhofstrasse 1 37327 Leinefelde;Subway Bahnhofstrasse 1 37327 Leinefelde
5976458;Subway;DE;37671;Höxter;Am Wiehenbrink 51;Am Wiehenbrink 51 37671 Höxter;Subway Am Wiehenbrink 51 37671 Höxter
5976359;Subway;DE;38100;Braunschweig;Platz am Ritterbrunnen 1;Platz am Ritterbrunnen 1 38100 Braunschweig;Subway Platz am Ritterbrunnen 1 38100 Braunschweig
5976157;Subway;DE;38102;Braunschweig;Berliner Platz 1d;Berliner Platz 1d 38102 Braunschweig;Subway Berliner Platz 1d 38102 Braunschweig
5976319;Subway;DE;38226;Salzgitter;Albert-Schweitzer Str. 1;Albert-Schweitzer Str. 1 38226 Salzgitter;Subway Albert-Schweitzer Str. 1 38226 Salzgitter
5976206;Subway;DE;38300;Wolfenbüttel;Kommissstr. 9;Kommissstr. 9 38300 Wolfenbüttel;Subway Kommissstr. 9 38300 Wolfenbüttel
5976178;Subway;DE;38440;Wolfsburg;Porschestr. 21a;Porschestr. 21a 38440 Wolfsburg;Subway Porschestr. 21a 38440 Wolfsburg
5976547;Subway;DE;38444;Wolfsburg;Brandgehaege 3b;Brandgehaege 3b 38444 Wolfsburg;Subway Brandgehaege 3b 38444 Wolfsburg
5976202;Subway;DE;38640;Goslar;Im Schleeke 112;Im Schleeke 112 38640 Goslar;Subway Im Schleeke 112 38640 Goslar
5976573;Subway;DE;38820;Halberstadt;Hoher Weg 14a;Hoher Weg 14a 38820 Halberstadt;Subway Hoher Weg 14a 38820 Halberstadt
5976376;Subway;DE;38855;Wernigerode;Breite Straße 74;Breite Straße 74 38855 Wernigerode;Subway Breite Straße 74 38855 Wernigerode
5976109;Subway;DE;39104;Magdeburg;Bahnhofstr. 69;Bahnhofstr. 69 39104 Magdeburg;Subway Bahnhofstr. 69 39104 Magdeburg
5976253;Subway;DE;39104;Magdeburg;Einsteinstraße 1;Einsteinstraße 1 39104 Magdeburg;Subway Einsteinstraße 1 39104 Magdeburg
5976442;Subway;DE;39108;Magdeburg;Große Diesdorfer Str. 209;Große Diesdorfer Str. 209 39108 Magdeburg;Subway Große Diesdorfer Str. 209 39108 Magdeburg
5976323;Subway;DE;39112;Magdeburg;Halberstädter Straße 123;Halberstädter Straße 123 39112 Magdeburg;Subway Halberstädter Straße 123 39112 Magdeburg
5976380;Subway;DE;39114;Magdeburg;Berliner Chaussee 48;Berliner Chaussee 48 39114 Magdeburg;Subway Berliner Chaussee 48 39114 Magdeburg
5976459;Subway;DE;39124;Magdeburg;Lübecker Str. 130f;Lübecker Str. 130f 39124 Magdeburg;Subway Lübecker Str. 130f 39124 Magdeburg
5976306;Subway;DE;39126;Magdeburg;Ziolkowskistr. 11;Ziolkowskistr. 11 39126 Magdeburg;Subway Ziolkowskistr. 11 39126 Magdeburg
5976424;Subway;DE;39128;Magdeburg;Olvenstedter Grasweg 37;Olvenstedter Grasweg 37 39128 Magdeburg;Subway Olvenstedter Grasweg 37 39128 Magdeburg
5976383;Subway;DE;39288;Burg;Markt 27;Markt 27 39288 Burg;Subway Markt 27 39288 Burg
5976276;Subway;DE;39340;Haldensleben;J.-G.-Nathusius-Straße 28A;J.-G.-Nathusius-Straße 28A 39340 Haldensleben;Subway J.-G.-Nathusius-Straße 28A 39340 Haldensleben
5976340;Subway;DE;39576;Stendal;Breite Strasse 32;Breite Strasse 32 39576 Stendal;Subway Breite Strasse 32 39576 Stendal
5976592;Subway;DE;39638;Gardelegen;Buschhorstweg 2;Buschhorstweg 2 39638 Gardelegen;Subway Buschhorstweg 2 39638 Gardelegen
5976100;Subway;DE;40211;Düsseldorf;Wehrhahn 2A;Wehrhahn 2A 40211 Düsseldorf;Subway Wehrhahn 2A 40211 Düsseldorf
5976063;Subway;DE;40213;Düsseldorf;Neustrasse 27;Neustrasse 27 40213 Düsseldorf;Subway Neustrasse 27 40213 Düsseldorf
5976083;Subway;DE;40225;Düsseldorf;Christophstrasse 59;Christophstrasse 59 40225 Düsseldorf;Subway Christophstrasse 59 40225 Düsseldorf
5976103;Subway;DE;40477;Düsseldorf;Duisburger Str. 4;Duisburger Str. 4 40477 Düsseldorf;Subway Duisburger Str. 4 40477 Düsseldorf
5976252;Subway;DE;40723;Hilden;Hofstraße 1;Hofstraße 1 40723 Hilden;Subway Hofstraße 1 40723 Hilden
5976166;Subway;DE;40764;Langenfeld;Rheindorfer Straße 48-56;Rheindorfer Straße 48-56 40764 Langenfeld;Subway Rheindorfer Straße 48-56 40764 Langenfeld
5976368;Subway;DE;40880;Ratingen;Kaiserswerther Straße 76;Kaiserswerther Straße 76 40880 Ratingen;Subway Kaiserswerther Straße 76 40880 Ratingen
5976328;Subway;DE;41065;Mönchengladbach;Korschenbroicher Str. 110;Korschenbroicher Str. 110 41065 Mönchengladbach;Subway Korschenbroicher Str. 110 41065 Mönchengladbach
5976586;Subway;DE;41189;Mönchengladbach;Adolf-Kempken-Weg;Adolf-Kempken-Weg 41189 Mönchengladbach;Subway Adolf-Kempken-Weg 41189 Mönchengladbach
5976137;Subway;DE;41236;Mönchengladbach;Stresemann Str. 34;Stresemann Str. 34 41236 Mönchengladbach;Subway Stresemann Str. 34 41236 Mönchengladbach
5976558;Subway;DE;41540;Dormagen;Lübecker Straße 5-7;Lübecker Straße 5-7 41540 Dormagen;Subway Lübecker Straße 5-7 41540 Dormagen
5976636;Subway;DE;41564;Kaarst;Neersener Strasse 8;Neersener Strasse 8 41564 Kaarst;Subway Neersener Strasse 8 41564 Kaarst
5976394;Subway;DE;41751;Viersen-Dülken;Viersener Str. 95c;Viersener Str. 95c 41751 Viersen-Dülken;Subway Viersener Str. 95c 41751 Viersen-Dülken
5976209;Subway;DE;41812;Erkelenz;Aachener Str. 75;Aachener Str. 75 41812 Erkelenz;Subway Aachener Str. 75 41812 Erkelenz
5976511;Subway;DE;42117;Wuppertal;Friedrich-Ebert-Str. 131;Friedrich-Ebert-Str. 131 42117 Wuppertal;Subway Friedrich-Ebert-Str. 131 42117 Wuppertal
5976219;Subway;DE;42275;Wuppertal;Höhne 16-18;Höhne 16-18 42275 Wuppertal;Subway Höhne 16-18 42275 Wuppertal
5976406;Subway;DE;42285;Wuppertal;Friedrich-Engels-Allee 48;Friedrich-Engels-Allee 48 42285 Wuppertal;Subway Friedrich-Engels-Allee 48 42285 Wuppertal
5976084;Subway;DE;42651;Solingen;Hauptstrasse. 90;Hauptstrasse. 90 42651 Solingen;Subway Hauptstrasse. 90 42651 Solingen
5976647;Subway;DE;42697;Solingen;Bremsheyplatz 4;Bremsheyplatz 4 42697 Solingen;Subway Bremsheyplatz 4 42697 Solingen
5976532;Subway;DE;42719;Solingen;Focher Strasse 48;Focher Strasse 48 42719 Solingen;Subway Focher Strasse 48 42719 Solingen
5976120;Subway;DE;42853;Remscheid;Alleestr. 77-81;Alleestr. 77-81 42853 Remscheid;Subway Alleestr. 77-81 42853 Remscheid
5976398;Subway;DE;44135;Dortmund;Ostwall 2;Ostwall 2 44135 Dortmund;Subway Ostwall 2 44135 Dortmund
5976300;Subway;DE;44137;Dortmund;Koenigswall 15;Koenigswall 15 44137 Dortmund;Subway Koenigswall 15 44137 Dortmund
5976232;Subway;DE;44137;Dortmund;Petrikirchhof 7;Petrikirchhof 7 44137 Dortmund;Subway Petrikirchhof 7 44137 Dortmund
5976520;Subway;DE;44141;Dortmund;Westfalendamm 287;Westfalendamm 287 44141 Dortmund;Subway Westfalendamm 287 44141 Dortmund
5976447;Subway;DE;44225;Dortmund;Stockumer Strasse 196;Stockumer Strasse 196 44225 Dortmund;Subway Stockumer Strasse 196 44225 Dortmund
5976290;Subway;DE;44575;Castrop-Rauxel;Wittener Str. 22;Wittener Str. 22 44575 Castrop-Rauxel;Subway Wittener Str. 22 44575 Castrop-Rauxel
5976615;Subway;DE;45127;Essen;Am Hauptbahnhof 5;Am Hauptbahnhof 5 45127 Essen;Subway Am Hauptbahnhof 5 45127 Essen
5976116;Subway;DE;45127;Essen;Berliner Platz 6-8;Berliner Platz 6-8 45127 Essen;Subway Berliner Platz 6-8 45127 Essen
5976604;Subway;DE;45127;Essen;Limbecker Platz 1a;Limbecker Platz 1a 45127 Essen;Subway Limbecker Platz 1a 45127 Essen
5976062;Subway;DE;45127;Essen;Porscheplatz 51A;Porscheplatz 51A 45127 Essen;Subway Porscheplatz 51A 45127 Essen
5976546;Subway;DE;45130;Essen;Rüttenscheider Strasse 143;Rüttenscheider Strasse 143 45130 Essen;Subway Rüttenscheider Strasse 143 45130 Essen
5976596;Subway;DE;45141;Essen;Gladbecker Straße 18;Gladbecker Straße 18 45141 Essen;Subway Gladbecker Straße 18 45141 Essen
5976322;Subway;DE;45239;Essen;Brückstrasse 27;Brückstrasse 27 45239 Essen;Subway Brückstrasse 27 45239 Essen
5976284;Subway;DE;45472;Mülheim;Humboldtring 13;Humboldtring 13 45472 Mülheim;Subway Humboldtring 13 45472 Mülheim
5976339;Subway;DE;45475;Mülheim;Heifeskamp 18;Heifeskamp 18 45475 Mülheim;Subway Heifeskamp 18 45475 Mülheim
5976149;Subway;DE;45481;Mülheim;Koelnerstraße 5;Koelnerstraße 5 45481 Mülheim;Subway Koelnerstraße 5 45481 Mülheim
5976455;Subway;DE;45665;Recklinghausen;Castroper Str. 185;Castroper Str. 185 45665 Recklinghausen;Subway Castroper Str. 185 45665 Recklinghausen
5976197;Subway;DE;45879;Gelsenkirchen;Bahnhofstr. 74-76;Bahnhofstr. 74-76 45879 Gelsenkirchen;Subway Bahnhofstr. 74-76 45879 Gelsenkirchen
5976313;Subway;DE;45894;Gelsenkirchen;Springemarkt 2;Springemarkt 2 45894 Gelsenkirchen;Subway Springemarkt 2 45894 Gelsenkirchen
5976334;Subway;DE;46045;Oberhausen;Friedrich-Karl-Straße 2;Friedrich-Karl-Straße 2 46045 Oberhausen;Subway Friedrich-Karl-Straße 2 46045 Oberhausen
5976102;Subway;DE;46047;Oberhausen;Centroallee 85;Centroallee 85 46047 Oberhausen;Subway Centroallee 85 46047 Oberhausen
5976474;Subway;DE;46049;Oberhausen;Concordiastraße 32;Concordiastraße 32 46049 Oberhausen;Subway Concordiastraße 32 46049 Oberhausen
5976364;Subway;DE;46145;Oberhausen;Bahnhofstraße 80-84;Bahnhofstraße 80-84 46145 Oberhausen;Subway Bahnhofstraße 80-84 46145 Oberhausen
5976513;Subway;DE;46149;Oberhausen;Weierstr. 100A;Weierstr. 100A 46149 Oberhausen;Subway Weierstr. 100A 46149 Oberhausen
5976241;Subway;DE;46395;Bocholt;Ebertstr. 3 - 5;Ebertstr. 3 - 5 46395 Bocholt;Subway Ebertstr. 3 - 5 46395 Bocholt
5976361;Subway;DE;46483;Wesel;Brückstraße 4;Brückstraße 4 46483 Wesel;Subway Brückstraße 4 46483 Wesel
5976217;Subway;DE;46485;Wesel;Schermbecker Landstraße 43;Schermbecker Landstraße 43 46485 Wesel;Subway Schermbecker Landstraße 43 46485 Wesel
5976311;Subway;DE;46535;Dinslaken;Max-Eyth-Straße 1;Max-Eyth-Straße 1 46535 Dinslaken;Subway Max-Eyth-Straße 1 46535 Dinslaken
5976095;Subway;DE;47051;Duisburg;Königstr. 57;Königstr. 57 47051 Duisburg;Subway Königstr. 57 47051 Duisburg
5976602;Subway;DE;47051;Duisburg;Mercator Straße 17;Mercator Straße 17 47051 Duisburg;Subway Mercator Straße 17 47051 Duisburg
5976160;Subway;DE;47228;Duisburg;Asterlager Str. 90;Asterlager Str. 90 47228 Duisburg;Subway Asterlager Str. 90 47228 Duisburg
5976279;Subway;DE;47269;Duisburg;Albert-Hahn-Str. 7;Albert-Hahn-Str. 7 47269 Duisburg;Subway Albert-Hahn-Str. 7 47269 Duisburg
5976337;Subway;DE;47533;Kleve;Brücktor 3;Brücktor 3 47533 Kleve;Subway Brücktor 3 47533 Kleve
5976468;Subway;DE;47546;Kalkar;Markt 24;Markt 24 47546 Kalkar;Subway Markt 24 47546 Kalkar
5976576;Subway;DE;47803;Krefeld;Hülser Str. 386;Hülser Str. 386 47803 Krefeld;Subway Hülser Str. 386 47803 Krefeld
5976432;Subway;DE;47805;Krefeld;Dießemer Bruch 183;Dießemer Bruch 183 47805 Krefeld;Subway Dießemer Bruch 183 47805 Krefeld
5976172;Subway;DE;48143;Münster;Aegidiimarkt 6;Aegidiimarkt 6 48143 Münster;Subway Aegidiimarkt 6 48143 Münster
5976097;Subway;DE;48143;Münster;Windhorststr. 19;Windhorststr. 19 48143 Münster;Subway Windhorststr. 19 48143 Münster
5976496;Subway;DE;48153;Münster;Robert-Bosch-Str. 2-4;Robert-Bosch-Str. 2-4 48153 Münster;Subway Robert-Bosch-Str. 2-4 48153 Münster
5976541;Subway;DE;48159;Münster;Dorpatweg 4;Dorpatweg 4 48159 Münster;Subway Dorpatweg 4 48159 Münster
5976428;Subway;DE;48163;Münster;Weseler Str. 316;Weseler Str. 316 48163 Münster;Subway Weseler Str. 316 48163 Münster
5976388;Subway;DE;48249;Dülmen;Münsterstr. 106;Münsterstr. 106 48249 Dülmen;Subway Münsterstr. 106 48249 Dülmen
5976173;Subway;DE;48431;Rheine;Klosterstr. 18;Klosterstr. 18 48431 Rheine;Subway Klosterstr. 18 48431 Rheine
5976512;Subway;DE;48599;Gronau;Ochtruper Str. 157;Ochtruper Str. 157 48599 Gronau;Subway Ochtruper Str. 157 48599 Gronau
5976343;Subway;DE;48653;Coesfeld;Dülmener Straße 25a;Dülmener Straße 25a 48653 Coesfeld;Subway Dülmener Straße 25a 48653 Coesfeld
5976430;Subway;DE;48683;Ahaus;Heeker Str. 31;Heeker Str. 31 48683 Ahaus;Subway Heeker Str. 31 48683 Ahaus
5976117;Subway;DE;49074;Osnabrück;Neumarkt 10;Neumarkt 10 49074 Osnabrück;Subway Neumarkt 10 49074 Osnabrück
5976303;Subway;DE;49078;Osnabrück;Kurt-Schumacher-Damm 53-54;Kurt-Schumacher-Damm 53-54 49078 Osnabrück;Subway Kurt-Schumacher-Damm 53-54 49078 Osnabrück
5976198;Subway;DE;49084;Osnabrück;Hannoversche Straße 5-7;Hannoversche Straße 5-7 49084 Osnabrück;Subway Hannoversche Straße 5-7 49084 Osnabrück
5976282;Subway;DE;49090;Osnabrück;Pagenstecher Str. 74;Pagenstecher Str. 74 49090 Osnabrück;Subway Pagenstecher Str. 74 49090 Osnabrück
5976489;Subway;DE;49377;Vechta;Große Straße 34;Große Straße 34 49377 Vechta;Subway Große Straße 34 49377 Vechta
5976333;Subway;DE;49393;Lohne;Lindenstr. 13;Lindenstr. 13 49393 Lohne;Subway Lindenstr. 13 49393 Lohne
5976188;Subway;DE;49451;Holdorf;Zum Hansa-Center 3a;Zum Hansa-Center 3a 49451 Holdorf;Subway Zum Hansa-Center 3a 49451 Holdorf
5976208;Subway;DE;49477;Ibbenbüren;Münsterstr. 102;Münsterstr. 102 49477 Ibbenbüren;Subway Münsterstr. 102 49477 Ibbenbüren
5976257;Subway;DE;49661;Cloppenburg;Löninger Str. 1;Löninger Str. 1 49661 Cloppenburg;Subway Löninger Str. 1 49661 Cloppenburg
5976403;Subway;DE;49808;Lingen;Lookenstr. 4;Lookenstr. 4 49808 Lingen;Subway Lookenstr. 4 49808 Lingen
5976534;Subway;DE;49808;Lingen;Rheiner Str. 127;Rheiner Str. 127 49808 Lingen;Subway Rheiner Str. 127 49808 Lingen
5976338;Subway;DE;50170;Kerpen;Kerpener Straße 154;Kerpener Straße 154 50170 Kerpen;Subway Kerpener Straße 154 50170 Kerpen
5976444;Subway;DE;50181;Bedburg;Sankt-Florian-Straße 1;Sankt-Florian-Straße 1 50181 Bedburg;Subway Sankt-Florian-Straße 1 50181 Bedburg
5976491;Subway;DE;50321;Brühl;Hamburger Straße 14;Hamburger Straße 14 50321 Brühl;Subway Hamburger Straße 14 50321 Brühl
5976551;Subway;DE;50321;Brühl;Uhlstrasse 50;Uhlstrasse 50 50321 Brühl;Subway Uhlstrasse 50 50321 Brühl
5976231;Subway;DE;50354;Hürth;Theresienhöhe;Theresienhöhe 50354 Hürth;Subway Theresienhöhe 50354 Hürth
5976611;Subway;DE;50374;Erftstadt;Zunftstraße 4;Zunftstraße 4 50374 Erftstadt;Subway Zunftstraße 4 50374 Erftstadt
5976325;Subway;DE;50667;Köln;Hauptbahnhof;Hauptbahnhof 50667 Köln;Subway Hauptbahnhof 50667 Köln
5976163;Subway;DE;50667;Köln;Heumarkt 55-57;Heumarkt 55-57 50667 Köln;Subway Heumarkt 55-57 50667 Köln
5976614;Subway;DE;50667;Köln;Hohe Straße 134b;Hohe Straße 134b 50667 Köln;Subway Hohe Straße 134b 50667 Köln
5976389;Subway;DE;50678;Köln;Chlodwigplatz 7;Chlodwigplatz 7 50678 Köln;Subway Chlodwigplatz 7 50678 Köln
5976286;Subway;DE;50679;Köln;Bahnhof Messe;Bahnhof Messe 50679 Köln;Subway Bahnhof Messe 50679 Köln
5976579;Subway;DE;50679;Köln;Justinianstraße 16;Justinianstraße 16 50679 Köln;Subway Justinianstraße 16 50679 Köln
5976179;Subway;DE;51063;Köln;Schanzenstraße 22;Schanzenstraße 22 51063 Köln;Subway Schanzenstraße 22 51063 Köln
5976161;Subway;DE;51103;Köln;Kalker Hauptstr. 55;Kalker Hauptstr. 55 51103 Köln;Subway Kalker Hauptstr. 55 51103 Köln
5976150;Subway;DE;51147;Köln;Flughafen Köln/Bonn;Flughafen Köln/Bonn 51147 Köln;Subway Flughafen Köln/Bonn 51147 Köln
5976189;Subway;DE;51373;Leverkusen;Hardenbergstr. 5;Hardenbergstr. 5 51373 Leverkusen;Subway Hardenbergstr. 5 51373 Leverkusen
5976354;Subway;DE;51465;Bergisch Gladbach;Richard-Zanders-Straße 15;Richard-Zanders-Straße 15 51465 Bergisch Gladbach;Subway Richard-Zanders-Straße 15 51465 Bergisch Gladbach
5976356;Subway;DE;51645;Gummersbach;Kölner Straße 261-263;Kölner Straße 261-263 51645 Gummersbach;Subway Kölner Straße 261-263 51645 Gummersbach
5976384;Subway;DE;51645;Gummersbach;Vollmerhauser Str. 45;Vollmerhauser Str. 45 51645 Gummersbach;Subway Vollmerhauser Str. 45 51645 Gummersbach
5976118;Subway;DE;52062;Aachen;Peterstr. 8;Peterstr. 8 52062 Aachen;Subway Peterstr. 8 52062 Aachen
5976205;Subway;DE;52070;Aachen;Gut-Dämme-Str. 8;Gut-Dämme-Str. 8 52070 Aachen;Subway Gut-Dämme-Str. 8 52070 Aachen
5976266;Subway;DE;52134;Herzogenrath;Feldstraße 2;Feldstraße 2 52134 Herzogenrath;Subway Feldstraße 2 52134 Herzogenrath
5976101;Subway;DE;52349;Düren;Josef-Schregel-Str. 12b;Josef-Schregel-Str. 12b 52349 Düren;Subway Josef-Schregel-Str. 12b 52349 Düren
5976289;Subway;DE;52531;Übach-Palenberg;Friedrich-Ebert-Str. 110;Friedrich-Ebert-Str. 110 52531 Übach-Palenberg;Subway Friedrich-Ebert-Str. 110 52531 Übach-Palenberg
5976142;Subway;DE;53111;Bonn;Bertha-von-Suttner-Platz 12;Bertha-von-Suttner-Platz 12 53111 Bonn;Subway Bertha-von-Suttner-Platz 12 53111 Bonn
5976077;Subway;DE;53111;Bonn;Maximilianstrasse 24;Maximilianstrasse 24 53111 Bonn;Subway Maximilianstrasse 24 53111 Bonn
5976523;Subway;DE;53173;Bonn;Moltkestr. 7-9;Moltkestr. 7-9 53173 Bonn;Subway Moltkestr. 7-9 53173 Bonn
5976112;Subway;DE;53498;Bad Breisig;Zehner Straße 40;Zehner Straße 40 53498 Bad Breisig;Subway Zehner Straße 40 53498 Bad Breisig
5976497;Subway;DE;53520;Nürburg;Otto-Flimm-Straße;Otto-Flimm-Straße 53520 Nürburg;Subway Otto-Flimm-Straße 53520 Nürburg
5976482;Subway;DE;53604;Bad Honnef;Wittichenauerstr. 6;Wittichenauerstr. 6 53604 Bad Honnef;Subway Wittichenauerstr. 6 53604 Bad Honnef
5976122;Subway;DE;53721;Siegburg;Europaplatz 3;Europaplatz 3 53721 Siegburg;Subway Europaplatz 3 53721 Siegburg
5976221;Subway;DE;53773;Hennef;Frankfurter Straße 51;Frankfurter Straße 51 53773 Hennef;Subway Frankfurter Straße 51 53773 Hennef
5976346;Subway;DE;53842;Troisdorf;Echternacher Str. 2;Echternacher Str. 2 53842 Troisdorf;Subway Echternacher Str. 2 53842 Troisdorf
5976106;Subway;DE;54290;Trier;Hauptmarkt 13;Hauptmarkt 13 54290 Trier;Subway Hauptmarkt 13 54290 Trier
5976186;Subway;DE;54292;Trier;Castelforte Straße 10;Castelforte Straße 10 54292 Trier;Subway Castelforte Straße 10 54292 Trier
